"household_id","hh_income","n_members","units_consumption","hh_composition","poverty"
9959,34827.6,2,1.5,8,0
9961,11918.7,2,1,3,0
9963,6253.8,2,2.7,13,1
9964,34198.6,2,2,9,0
9965,20881.3,2,2.3,12,0
9966,107725.6,2,2.5,9,0
9968,16599.2,2,2.8,14,1
9969,15903,2,1.5,7,0
9970,15530.6,2,1,2,0
9971,19964.4,2,2.5,14,1
9972,18866,2,2.1,12,0
9973,35478.3,2,1.5,8,0
9978,168373.6,2,1.5,7,0
9980,13739.3,2,1,6,0
9981,49549.9,2,2.5,9,0
9982,29275.2,1,2.1,12,0
9983,19792.8,2,1,3,0
9984,19086.4,2,1.5,8,0
9987,20868.3,2,1.5,7,0
9988,26439.4,2,1,2,0
9991,12278.9,2,1,5,0
9992,9397,2,1,6,0
9993,17613.3,2,1.3,10,0
9994,21427.7,1,2.3,14,0
9995,31388.8,2,1.5,8,0
9996,31742.6,2,3,14,0
9999,25526.4,1,1.5,7,0
10002,18624.21,1,1.5,7,0
10003,26403.6,2,2,9,0
10004,39155.4,2,2,11,0
10006,36370.9,2,2.5,9,0
10007,31913.7,1,1.5,7,0
10010,29908,2,1.5,8,0
10015,10951.4,2,1,3,0
10017,43252.1,2,1.5,8,0
10018,11015,1,1.5,7,1
10019,17098.7,2,1.3,10,0
10020,9300.7,1,1,6,0
10023,31362,1,1.5,7,0
10026,29831.47,2,1.5,8,0
10029,13920.5,2,1,6,0
10035,13925.2,2,2.1,12,1
10037,46804.8,2,2.5,9,0
10038,8087.1,2,1,6,1
10039,4022.3,2,1,6,1
10040,22307.9,2,2,9,0
10042,32385.5,2,2,11,0
10043,54304,2,2,9,0
10046,19005.9,2,1.3,10,0
10047,26545.3,1,1,6,0
10048,5399.6,2,1.5,8,1
10049,32251.5,2,2.1,12,0
10050,27218.2,1,1.5,7,0
10051,8924.4,2,1,6,0
10052,12623.88,2,2,9,1
10054,36714.5,2,2.5,12,0
10055,54576.3,2,2,9,0
10056,1252.61,2,1,5,1
10058,0,2,1,6,1
10061,10345.3,2,1,3,0
10064,20376.1,2,2,9,0
10065,5304.5,2,2,9,1
10067,23366.4,2,1,5,0
10068,87445.1,2,2.1,12,0
10070,12651.9,1,1,1,0
10075,4296.84,1,1.5,8,1
10076,32194.67,1,2,11,0
10077,19122.9,2,1.5,8,0
10078,8984.8,2,1,6,0
10079,23706.7,2,1.5,7,0
10083,10546,2,1.5,7,1
10084,35917.98,2,1,5,0
10086,12555.6,2,1.5,7,1
10088,31457.2,2,2.5,14,0
10090,11571,2,1,5,0
10092,35389.2,1,2,9,0
10093,5327.2,2,1,6,1
10095,26206.1,2,3,9,1
10097,33339.6,2,2,9,0
10098,55871.8,2,2,11,0
10102,10934.2,2,1.5,7,1
10103,21143.9,2,2,9,0
10106,1983.4,2,1,3,1
10107,38120.1,1,1.5,7,0
10108,14821.2,2,1.5,8,0
10109,15726.1,2,1.8,11,1
10111,91305,2,1.5,8,0
10112,14521.1,2,1,6,0
10115,18601.9,2,1.3,10,0
10117,53291.2,1,2.1,12,0
10118,36630.88,2,1.5,8,0
10119,42793.8,2,2,9,0
10120,5325.91,2,1,5,1
10123,24134.9,2,1,2,0
10124,67587.22,1,3.3,14,0
10126,40441.2,2,1.8,11,0
10131,16053.2,2,1.5,8,0
10132,24634.5,1,2,9,0
10133,8447.7,2,1,3,1
10135,15279.2,2,2,9,1
10136,884,2,1,5,1
10137,12261.4,2,1,3,0
10139,44399.6,2,2.5,9,0
10140,14021.3,2,1,3,0
10141,24703.5,2,2,11,0
10142,4382.2,1,1,2,1
10145,2498.8,2,1.5,8,1
10149,14602.9,1,1.5,7,0
10151,40042.6,2,2.3,12,0
10155,30884.71,2,3.1,14,0
10156,18616,2,2,11,0
10158,12788.9,2,1.8,11,1
10160,21220.1,2,2.1,12,0
10161,21647.6,1,1.8,11,0
10164,24754,2,1,2,0
10170,24708.8,2,2.1,12,0
10173,4538.4,2,1.5,7,1
10174,9542.8,2,1,5,0
10176,14877.9,2,1.5,7,0
10177,56113.7,2,2.1,12,0
10178,50783.3,1,1.8,11,0
10179,21822.4,2,2,9,0
10181,60629.3,1,2,9,0
10183,24212.4,1,1.5,8,0
10186,9156.64,2,1.5,7,1
10189,7983.9,2,1,1,1
10190,26286,1,2,9,0
10191,16938.8,2,1.5,7,0
10194,15539,1,2,9,1
10195,17490.6,1,1,6,0
10196,16603.5,2,1.5,8,0
10197,29394,1,3,14,0
10198,29095.2,2,2,9,0
10200,51715.18,2,1.5,7,0
10202,49543.4,2,2.3,12,0
10204,29318.2,2,2.5,12,0
10208,4800,2,1.5,7,1
10209,45790.4,2,1.5,8,0
10210,26174.4,2,1.5,8,0
10214,8924.8,2,1,6,0
10215,17339.4,2,2,11,1
10216,20418.6,2,2,11,0
10217,30572,2,2.5,12,0
10218,10722.4,2,1,2,0
10220,25387.6,2,2.8,14,0
10221,57201.7,2,2.8,14,0
10222,51836.3,2,1.5,8,0
10224,34664.8,2,1.5,7,0
10226,10239.2,2,1.5,7,1
10227,34843.7,2,2,9,0
10229,36908.7,2,2,9,0
10231,25533.1,1,2.3,12,0
10234,21388.8,1,2.5,14,1
10237,37678,2,2.1,12,0
10238,24612.8,1,1.5,7,0
10239,33466.1,2,1.5,7,0
10240,39885.6,1,2,9,0
10241,37631.3,2,2.5,9,0
10242,19924.2,2,1.5,7,0
10247,9789.51,2,2,9,1
10248,11647.7,2,2,9,1
10249,15054.59,2,2,11,1
10250,4390.6,1,1,4,1
10251,29530.02,2,1.5,8,0
10252,34269.1,2,2.5,14,0
10255,44288.6,2,1.5,7,0
10256,53304.4,1,2.3,12,0
10257,6490,1,1.3,10,1
10259,10600,2,1,5,0
10261,13857.8,2,1.3,10,0
10266,42061.02,2,2,11,0
10267,22440.2,2,1.5,7,0
10268,32415.8,2,1.5,7,0
10269,36117.74,1,1.8,11,0
10273,22197.3,1,1.8,11,0
10274,79950.5,2,2.5,NA,0
10275,51478.74,2,2,11,0
10276,37169.2,2,2,11,0
10277,8599.5,2,1,3,1
10279,19209.7,2,1.5,7,0
10281,23421.1,2,1.5,8,0
10282,7697.6,2,1,6,1
10284,8586.8,2,1.5,8,1
10285,9252.5,2,1,6,0
10288,28801.2,2,2,9,0
10289,34248.1,2,1.8,11,0
10290,58116.9,2,2.8,14,0
10291,21699.4,1,1.8,11,0
10292,14468.6,1,1.5,8,0
10293,16201.6,1,1,3,0
10294,32600.46,2,2,9,0
10295,13803.63,2,2.3,14,1
10297,29435.7,2,2.1,12,0
10298,28297.5,2,1.5,7,0
10302,45679.8,2,2,11,0
10303,25934.4,2,2,11,0
10305,26800.8,2,1,5,0
10306,0,1,1.5,7,1
10309,33577.5,2,2.5,14,0
10310,32274.21,1,2.5,9,0
10311,19386.8,2,1.5,7,0
10317,15469.3,1,1.5,7,0
10319,13061,2,1,2,0
10320,44950.7,2,2.5,9,0
10322,17979.7,1,1.5,8,0
10323,2817.2,1,1,6,1
10324,21143.8,2,1.5,7,0
10325,19403.6,2,1.5,7,0
10326,26794.5,2,2,9,0
10327,24629.3,2,1.5,7,0
10333,23267.5,2,1.5,7,0
10335,43674.2,2,2,11,0
10337,7771.7,2,1,6,1
10339,40742.72,2,2,9,0
10340,31745.9,2,2,9,0
10341,51323.7,2,1.5,7,0
10343,25904.7,2,1.5,7,0
10344,59782.9,2,1.5,7,0
10347,5315.7,1,1,6,1
10348,65442.3,2,1.5,8,0
10349,49466.2,2,1.5,7,0
10352,20587.3,2,1.5,7,0
10353,48232.3,2,1.5,8,0
10354,117840.4,2,1.5,7,0
10355,31998.4,2,1.5,8,0
10356,76006.5,2,2.3,12,0
10357,99584.74,2,2,11,0
10359,33477.3,2,2.4,13,0
10361,46156.1,2,1.5,7,0
10365,18125.6,2,2.5,14,1
10366,14064.7,2,1,6,0
10368,16631.3,2,1.5,7,0
10369,26302.9,2,1.5,7,0
10372,9212.7,2,1,6,0
10374,26732.6,2,1.8,11,0
10376,21568.8,2,1.8,11,0
10377,8986.5,2,1,6,0
10379,19309,2,1.5,7,0
10380,35485.7,2,1.5,7,0
10381,12148.9,1,1.5,10,1
10383,6791.8,1,1,6,1
10386,14047.5,2,1.5,7,0
10388,28329.45,2,1.5,7,0
10390,28637.7,2,2,9,0
10391,36792.1,2,1.5,7,0
10396,26027.3,2,1.5,7,0
10397,8329.93,2,1.5,8,1
10398,17864,2,1.5,8,0
10399,37307.65,2,2.8,14,0
10401,8120.7,2,1,5,1
10404,17514.2,1,3.1,14,1
10406,17450.7,2,1.5,8,0
10408,33584,2,1.8,11,0
10410,46943.3,2,1.5,8,0
10411,39954.5,2,2.1,12,0
10412,50876.2,2,1.5,8,0
10414,5160.48,1,1.5,7,1
10415,33541.75,2,2.5,14,0
10417,12275.7,2,2.5,12,1
10419,10898.5,2,1,5,0
10420,10.5,2,1,2,1
10421,21372.3,2,2.5,9,1
10422,8813.7,2,1.5,8,1
10425,10704.82,2,1.5,7,1
10427,14254,2,1,6,0
10428,12641.3,1,1,5,0
10429,22588.3,2,1.5,8,0
10433,40565.4,2,2.1,12,0
10435,9878.5,1,1.5,7,1
10436,51303.2,2,2,9,0
10439,54973,2,2.5,12,0
10442,25121.7,2,1.8,11,0
10445,3212.5,2,2,9,1
10447,9027.9,2,2.3,12,1
10449,4272.8,2,2.1,10,1
10450,18903,2,1.5,8,0
10451,6591,2,3,13,1
10453,12928.5,2,1.5,7,1
10457,37554.4,2,2.5,9,0
10458,42071.4,2,2.1,12,0
10459,6875.9,2,1,5,1
10461,33347.2,2,1.5,7,0
10463,5227.5,2,1,3,1
10470,16033.2,2,1,6,0
10471,22902.8,2,1.5,7,0
10472,5499.6,2,1,6,1
10474,38527.6,1,1.5,7,0
10476,61395,2,1.5,7,0
10479,36485.5,2,2,9,0
10480,11056,2,1.5,7,1
10481,6447.2,2,1,6,1
10482,42032.5,2,1.5,8,0
10485,12548.3,2,2,11,1
10487,14246.3,2,1,2,0
10488,23214.9,2,2.1,12,0
10490,32976.9,1,2.5,14,0
10491,15086.9,2,1.5,10,0
10492,6805.14,1,2.5,12,1
10493,9043.2,1,1,6,0
10494,21525,2,2,9,0
10495,14853.2,2,1.5,7,0
10498,3643.5,2,1,1,1
10503,21643.3,2,2.3,12,0
10504,18235.8,2,1.8,11,0
10506,9401.3,2,2.4,13,1
10507,25664.9,2,1.5,8,0
10508,16692.7,1,2,9,1
10509,5318.4,2,1,2,1
10510,62208.4,2,1.5,7,0
10512,24094.5,2,2.5,9,0
10513,83978.94,2,2.5,9,0
10515,36830.2,2,1.5,7,0
10516,29908.7,2,1.5,10,0
10518,18229.8,2,1.5,10,0
10520,26715.4,2,2,9,0
10523,30891.2,2,1.8,11,0
10525,13705.5,2,1.8,11,1
10526,13242.2,2,1.5,8,1
10528,22097,2,1.5,7,0
10529,40198.2,2,2,9,0
10530,13083.1,2,1.5,8,1
10531,37486.2,2,1.8,11,0
10532,22675.9,2,1,3,0
10537,51275.2,2,2.1,12,0
10538,21869.7,2,2,11,0
10539,87842.4,2,2.1,12,0
10540,28960.2,2,1.5,8,0
10542,18078,1,1.5,8,0
10543,16269.6,2,2.1,12,1
10545,32109.8,2,2.3,12,0
10546,38127.93,2,2.5,14,0
10548,57331.78,2,2.8,13,0
10549,54404.2,1,2.1,12,0
10551,69938.4,2,1,2,0
10552,0,2,1,2,1
10554,38915,2,2.1,12,0
10556,5148,2,1,5,1
10560,41073.4,2,2,11,0
10561,27087.8,2,2.5,12,0
10562,21855.3,1,1.5,7,0
10563,24416.6,2,1.5,7,0
10564,9123.47,1,1,2,0
10565,17740.65,2,1.8,11,0
10566,30453.3,2,2.5,14,0
10567,2528.5,2,1,2,1
10568,10961.84,2,1,6,0
10569,22863,2,2,9,0
10571,4337.9,1,1,6,1
10572,22223.2,1,2.5,12,0
10574,8948.5,2,1,6,0
10575,17744.63,2,2.3,14,1
10576,11496.4,2,1,5,0
10577,23838.1,2,2,11,0
10578,25557.9,2,1,3,0
10580,19349.7,2,1.5,10,0
10581,47404.16,2,2,11,0
10582,26159.8,1,2,9,0
10584,30409,2,2.1,12,0
10587,24239.9,2,1.5,8,0
10588,13151,2,1.5,7,1
10589,14379.3,2,1.3,10,0
10590,6552.2,2,1,6,1
10591,28242.11,2,2.1,12,0
10592,26004.4,2,1.5,7,0
10594,26078.8,2,1.3,10,0
10595,33254,2,2.5,14,0
10596,49192.7,2,2.5,12,0
10598,24589.01,2,2,11,0
10599,92335.3,2,2,11,0
10603,34675.6,2,2,11,0
10604,39388.2,2,1.5,7,0
10606,38692.7,2,2.1,12,0
10607,53293.6,2,1.5,7,0
10608,4912.2,2,2,9,1
10610,26235.1,2,1.5,8,0
10611,21471.7,2,1.5,7,0
10612,48997.58,1,1.8,11,0
10613,30641,1,2,9,0
10615,37105.98,2,2.5,14,0
10616,44027.23,2,2.5,9,0
10617,35126.7,2,2.3,14,0
10618,42651.5,1,2,10,0
10619,23358.1,2,1,3,0
10620,22779.4,2,1,6,0
10622,36036.7,2,1.5,7,0
10623,7009.3,2,1,6,1
10624,26653.91,2,1,6,0
10625,37424,2,1,3,0
10626,0,2,1,5,1
10627,65327.9,2,1.5,7,0
10628,96903.5,2,1.5,8,0
10629,41721.4,2,1.5,8,0
10631,48745.5,2,1.5,7,0
10633,31081.9,2,2,9,0
10635,28276.2,2,1.5,7,0
10636,33953.6,1,2.5,12,0
10637,16152.32,1,2,11,1
10638,30554.12,1,2.4,13,0
10640,12931.4,1,1,6,0
10641,14481.6,2,1.5,7,0
10642,13015.1,2,1,2,0
10643,23252,2,2.1,12,0
10645,28623.9,2,2,10,0
10647,33451.5,2,1.5,8,0
10648,22130.1,2,1.5,7,0
10652,13998.4,2,1.5,10,0
10654,11289.3,2,1.5,7,1
10655,26657.4,2,1,2,0
10656,8826.7,2,1,6,1
10657,20036.1,2,2.5,14,1
10659,20258.9,2,1.5,7,0
10660,60812.5,2,2.3,14,0
10661,22457.5,2,1.5,7,0
10662,37460.9,2,2,11,0
10664,10277.7,2,1,6,0
10667,12556.8,2,1,6,0
10668,3825.8,2,2.5,14,1
10669,1313.5,2,1,5,1
10672,11481.4,2,1.5,7,1
10673,16569.8,2,1,6,0
10674,14173.5,1,1,2,0
10675,5112,2,1.5,8,1
10676,55822,2,2.5,9,0
10677,23417.64,2,2.3,12,0
10678,30370.8,2,1.5,7,0
10679,53385.6,2,2.3,14,0
10683,4323.1,2,1,2,1
10685,6124.4,2,1,2,1
10686,14508.2,2,1,2,0
10687,24650.8,2,2,9,0
10688,37028.1,2,2.5,9,0
10689,30603,2,2,9,0
10692,11122.6,2,1.5,8,1
10693,9407.5,2,1,6,0
10694,20155.9,2,1.5,7,0
10695,34645,2,1.5,8,0
10696,52205,1,1.8,11,0
10698,26399.95,2,1.5,8,0
10699,7701.3,1,2.5,9,1
10702,5404.5,2,1,3,1
10703,14749.55,2,1.5,8,0
10704,8866.1,2,1,6,1
10708,8247.2,2,2.1,12,1
10709,8538.1,2,1.3,10,1
10710,19234.3,2,2,9,0
10712,36847.3,2,2.5,14,0
10714,23852.9,1,1.8,11,0
10716,1241.6,1,1.8,11,1
10718,8974,2,1,6,0
10723,15710.8,2,1.5,8,0
10725,41734.8,1,2,9,0
10730,23330.51,2,2.5,14,0
10731,10246.8,2,1,6,0
10732,18678.8,2,2.5,12,1
10733,2288.8,2,1.8,11,1
10734,15173.1,2,2,11,1
10736,10571.3,2,2.3,12,1
10739,16381.14,2,1.5,8,0
10740,29049.1,2,1.5,8,0
10742,16531.8,2,1.5,8,0
10743,31161.3,2,1.5,7,0
10744,26170.49,2,2.1,12,0
10746,9523.9,2,1,6,0
10747,3882,2,1.5,7,1
10749,22892.99,2,2,9,0
10751,4941.6,2,1.3,10,1
10752,11381.1,2,1.5,7,1
10753,9456.28,2,1,5,0
10754,25724.8,2,2,9,0
10755,61089.9,1,3,14,0
10758,38943.5,2,2.6,14,0
10759,12284.8,2,2,11,1
10760,38938.1,2,1.8,11,0
10762,14371.9,2,3.6,14,1
10766,11938.9,2,1,5,0
10767,8890.1,2,1,6,0
10768,15504.7,2,1.8,11,1
10769,10209.7,2,1.5,8,1
10771,14697.1,2,1.8,11,1
10773,14193.5,2,1,3,0
10775,27794.7,2,2.1,12,0
10776,27483.01,2,2.3,12,0
10777,42981.2,2,1.5,8,0
10785,49533.3,2,1.8,11,0
10786,15746.3,2,1,5,0
10787,26144.3,2,2,11,0
10788,31687.4,2,2.3,12,0
10791,84168.7,2,2.4,13,0
10793,1570.8,2,1.5,8,1
10794,5174.6,2,1.5,8,1
10795,21874.48,2,1.5,8,0
10799,30168.1,2,1.5,7,0
10800,24935.9,1,1.5,7,0
10801,14137.5,2,1.5,8,0
10804,19515.5,2,1.5,8,0
10806,30256.3,2,2.5,14,0
10808,10263.9,1,1.6,10,1
10810,29109.9,2,1.8,11,0
10812,6194.7,2,1,2,1
10813,4429.9,1,1,6,1
10814,13389.3,2,1,6,0
10815,17627.7,2,2,11,1
10817,6424.3,1,1,6,1
10818,10232.71,2,1,6,0
10819,2106.1,2,1,2,1
10820,9642.14,1,1.5,7,1
10822,35236.4,1,2,9,0
10823,8941.2,2,1,6,0
10825,20326.7,2,1.5,7,0
10826,21297.1,1,3.1,14,1
10829,36461.6,2,1.5,7,0
10831,15558.5,2,1.5,7,0
10832,9794,2,1.5,7,1
10834,14366.2,1,1,5,0
10836,6119.8,1,1,5,1
10837,23840.6,1,2,11,0
10838,89608.4,2,2.5,9,0
10839,39373.1,2,2,9,0
10843,30945.03,2,1,3,0
10845,13411.9,2,1,5,0
10847,35348.1,2,2.1,12,0
10848,64890,2,1.5,8,0
10849,19155.8,2,1.5,7,0
10851,14707.77,2,1,6,0
10852,134353.3,2,1,5,0
10853,155914.2,2,2.7,13,0
10854,119395,2,2.5,12,0
10858,16654.1,2,1.6,10,0
10859,8644.05,2,1,5,1
10861,17517.68,2,1.8,11,0
10865,45742.6,2,1.8,11,0
10867,16333.5,2,1,3,0
10871,17762.9,2,1.5,7,0
10872,25926.7,2,1.5,8,0
10873,15452.2,2,1,2,0
10874,29359.2,2,2,9,0
10876,24936.4,2,1.5,7,0
10877,65245.7,2,3,9,0
10881,24615.7,1,2.5,9,0
10882,35505.8,2,1.8,11,0
10884,29580.8,2,1.5,7,0
10885,18858.4,1,1,2,0
10890,23736.4,2,1.5,8,0
10893,22786.1,2,1.5,7,0
10895,25679.6,2,1.5,8,0
10897,2580,1,2.1,12,1
10898,41543.6,2,1.5,7,0
10899,31821,1,1.5,7,0
10901,22045.4,2,1,3,0
10904,34511.1,2,1.5,8,0
10909,16548.7,2,1.5,7,0
10911,29021.7,2,1,6,0
10913,14893.8,2,1,6,0
10915,15522.8,2,1,5,0
10919,34995.5,2,1.5,7,0
10920,44135.2,2,1.5,8,0
10922,0,2,1,4,1
10923,51561.5,2,2.1,12,0
10924,9792,2,1.5,8,1
10925,36465.2,2,2.5,14,0
10926,14069.27,2,1,5,0
10927,14219.3,2,1.5,7,0
10928,11838.4,2,1,6,0
10929,15855.2,2,1.5,8,0
10935,41846.6,1,2.1,12,0
10936,37393.6,2,2,9,0
10937,54601.9,2,2.3,12,0
10938,70789,2,2.1,12,0
10939,69647.9,2,2.8,14,0
10940,27076.21,2,1.5,8,0
10941,18301.22,2,1.5,8,0
10943,67019.2,2,2,11,0
10944,8808.3,2,1.5,10,1
10946,20505,2,1.5,7,0
10947,19910.2,2,1,2,0
10948,44102,2,1.8,11,0
10949,24452,2,1.5,7,0
10950,21168.68,2,1,5,0
10951,24440.6,2,1.5,7,0
10952,14567.6,2,1,6,0
10956,69940.5,2,2,9,0
10957,21847.9,2,2,9,0
10960,8946.4,2,1,6,0
10962,9518.7,2,1,5,0
10964,24472.4,2,2.1,12,0
10966,17226.1,2,1,5,0
10967,41659.1,2,1.5,7,0
10968,30533.9,2,1.5,8,0
10971,10110.1,2,1,6,0
10972,34389,2,3.3,14,0
10973,34544.9,2,2.5,14,0
10974,76300,2,1.5,8,0
10975,13901,2,1,6,0
10976,14336.3,1,1.5,7,0
10978,10990.2,2,1.5,7,1
10979,2206.6,1,1,5,1
10980,22167.9,2,1,2,0
10982,18295.8,2,1.5,8,0
10984,34127.1,2,1,5,0
10987,14416.8,2,1.8,10,1
10988,23711.4,2,2.1,12,0
10989,23581.1,2,1.5,8,0
10990,17539.1,2,1.5,7,0
10992,66901,2,2,11,0
10993,32645.8,2,1,5,0
10994,11193.91,1,1,4,0
10998,12596.21,2,1.3,10,0
11000,26489.5,2,1,5,0
11003,9629,2,1.5,8,1
11004,0,2,1,2,1
11008,33132.49,1,1.5,8,0
11013,35381.5,2,2.3,12,0
11014,18963,2,1,3,0
11016,56368.3,2,1.5,7,0
11018,16845.1,1,1.5,10,0
11020,37373.1,2,1.5,7,0
11021,0,1,1,2,1
11022,50171.5,2,1.5,7,0
11023,22858.8,2,1,5,0
11025,10622.5,2,1,2,0
11026,14577.7,2,1,3,0
11029,55603.3,2,1.5,8,0
11030,32344.82,2,2,9,0
11031,7028.4,2,2.1,12,1
11033,55934.4,2,1.5,8,0
11034,15391.4,2,1,2,0
11035,1137.6,2,1,3,1
11037,10615.7,1,1,6,0
11038,17730.9,2,1.5,7,0
11043,23178.7,2,2,11,0
11045,53152.8,1,1,2,0
11046,100.6,2,2,11,1
11047,37779.75,2,2.5,14,0
11048,13645.1,2,1,2,0
11051,28600.1,2,1,6,0
11052,34638.3,2,1.8,11,0
11053,8775.4,2,1.5,7,1
11054,32253.8,2,1.5,7,0
11055,10329.8,1,1,5,0
11058,25477.95,2,2.5,14,0
11064,6766,2,1,6,1
11065,11107.3,2,1,6,0
11067,12201.5,2,1,6,0
11068,89816.5,2,2.3,14,0
11070,10944.4,2,1,2,0
11072,12745.4,1,1.5,8,1
11073,16192.7,1,1.3,10,0
11074,23343.09,2,1.5,7,0
11077,53422,1,1.5,8,0
11078,15128.7,2,1.5,7,0
11079,50032.8,2,2.5,9,0
11080,12696.3,2,1,2,0
11082,25359.4,2,2,9,0
11083,36640.6,2,1.5,7,0
11084,8418.9,2,1,5,1
11088,30370.7,2,1.5,8,0
11091,23442.5,2,1.5,8,0
11092,11903.1,2,1,5,0
11093,18915.3,1,1.5,10,0
11094,58257.1,2,2,9,0
11096,70188.2,2,2.5,12,0
11097,22859.8,2,1,6,0
11098,45098.6,2,1.5,7,0
11100,48151.4,2,2.3,12,0
11101,51890.2,2,2.1,12,0
11102,22122.7,2,2.4,13,0
11103,14845.4,2,1.5,7,0
11105,23856.6,2,2,9,0
11107,32902.2,2,1,2,0
11108,16237.96,1,2.3,12,1
11109,2887.82,2,1,2,1
11110,26590.32,2,1,3,0
11111,53768.1,2,1.5,8,0
11112,18908.4,2,2.4,13,1
11113,8499.8,2,1,6,1
11114,11533.6,2,2,9,1
11115,17842.4,2,2.1,12,1
11116,40269.9,2,2.1,12,0
11120,45576.2,2,2.1,12,0
11121,30471.35,2,2.5,14,0
11122,32322.3,2,1.5,8,0
11124,31992.1,2,1.8,11,0
11126,129839.8,2,1.5,7,0
11127,58684.2,2,1,6,0
11128,82279.4,2,2.1,12,0
11129,44218.2,2,1.8,11,0
11132,82798,2,1.8,11,0
11133,85330,2,1.5,7,0
11134,33382.8,2,1.8,11,0
11139,4928.6,2,1,2,1
11140,39242.4,2,2,9,0
11143,51087,2,2.1,12,0
11144,3536.6,2,1,2,1
11145,10783.1,1,1,5,0
11146,20491.5,2,1,2,0
11147,9974.4,2,2.5,12,1
11148,20008.6,2,1,5,0
11151,17612.6,2,1,2,0
11153,35744,2,1.5,8,0
11155,14851.16,2,1,3,0
11156,45409.6,2,1.5,7,0
11158,15566.4,2,1,5,0
11160,46338.7,2,1.5,7,0
11162,26778.9,2,2,11,0
11165,59690.3,2,1.8,11,0
11167,44039.3,2,1.5,8,0
11169,14102,2,1.5,7,0
11170,31340.7,2,1.5,8,0
11173,26209.5,1,2.1,12,0
11175,12146.6,1,1,5,0
11177,8900,2,1,1,0
11179,18964.9,1,1.8,11,0
11181,20606.6,1,1.3,10,0
11182,41849.8,2,1.5,7,0
11183,75213.8,2,1.5,8,0
11184,52179.7,2,1,5,0
11185,13829.2,2,1.5,7,0
11187,24992.5,2,1.5,7,0
11188,313.7,2,1,3,1
11189,10783,2,1.5,7,1
11191,42095.6,2,2.8,14,0
11192,9085.5,2,1,6,0
11193,29960.4,2,2.1,12,0
11194,41357.2,2,2,9,0
11196,20002.9,2,1.5,7,0
11197,6332.8,1,1,1,1
11198,16526.9,2,1.5,8,0
11201,13634,2,1.5,7,0
11202,18794.3,2,1.5,7,0
11203,30677.2,2,2,9,0
11205,21892.4,1,1.5,7,0
11206,28865.9,2,1.5,7,0
11207,25683.6,2,2,9,0
11208,13052.01,2,1,5,0
11209,32539.8,2,2,9,0
11210,9081.6,2,2.5,14,1
11212,24071.5,2,1.8,11,0
11220,5082.2,2,1,2,1
11225,40719.9,2,1.5,7,0
11226,27566.6,2,2,9,0
11227,20856.7,2,1.5,7,0
11228,16755.4,1,1,6,0
11229,9373.2,1,1,3,0
11232,13429.8,2,1.5,7,0
11235,12496,2,1,6,0
11237,32434.3,2,2,9,0
11241,25819.2,2,2.3,14,0
11242,27751.7,2,2.3,12,0
11243,24521.6,2,2,9,0
11244,12615.5,2,1.5,8,1
11245,12892.8,2,2,9,1
11246,15615.4,2,1.5,7,0
11247,17429.8,2,1.5,7,0
11249,10269.9,2,3.5,14,1
11250,10923.9,2,1.5,7,1
11251,13068.7,1,1.5,7,1
11252,29518.5,2,1.8,11,0
11253,17683.7,1,2.3,14,1
11255,5689.1,2,1,6,1
11256,20779,2,1.5,7,0
11258,13157.93,2,2,9,1
11259,51953.3,2,2.8,14,0
11261,20040.2,2,1.5,8,0
11262,10522.54,2,1,6,0
11263,11022.2,2,1.5,7,1
11264,28452.9,1,1.8,11,0
11265,7973,2,2.5,14,1
11267,69072,2,2.5,12,0
11268,52512.7,1,2,9,0
11270,21013.5,2,1.5,7,0
11271,7661.4,1,1.5,8,1
11272,78219.9,2,2.5,14,0
11273,29689,2,2.3,12,0
11274,11817,2,1,3,0
11275,17838.8,1,1,2,0
11277,17179.1,2,1.5,7,0
11279,18663.7,2,1.5,7,0
11282,8030.5,2,1,4,1
11284,25171,2,2,9,0
11285,23039.5,2,1.5,8,0
11286,23258.8,2,1.5,8,0
11288,8498.8,2,1,5,1
11289,21717,2,1,2,0
11291,17719.5,2,1,4,0
11295,19673.6,2,1.5,7,0
11297,19186.5,2,1.5,8,0
11298,69683.4,2,2,9,0
11313,15900.1,2,2.1,12,1
11317,11819.6,2,1.5,8,1
11318,30760.3,2,1.5,8,0
11319,33917.03,2,2,9,0
11321,40217.1,2,2.4,13,0
11323,40292,2,2,11,0
11325,33291.5,2,2.1,12,0
11327,44195.9,2,2,10,0
11329,8924.9,2,1,6,0
11330,13107,2,1.8,11,1
11331,31671.8,2,1.5,7,0
11333,15546.11,2,1.5,8,0
11335,9282.9,2,1,5,0
11336,65946.8,2,1.5,7,0
11337,14999,2,1.5,7,0
11338,19487.4,1,2.3,12,1
11340,26144.9,2,1.5,8,0
11341,43274.6,2,2.1,12,0
11344,27284.9,2,1.5,8,0
11345,13446.1,2,1.5,8,0
11346,17272.9,2,2,9,1
11349,25934.6,2,1.5,7,0
11350,12763.5,2,1.5,8,1
11351,19650,2,1,3,0
11352,6603.8,2,1.5,8,1
11353,45272.5,2,2.1,12,0
11354,21426.28,1,1.5,8,0
11355,728,2,1,2,1
11356,8811.5,2,1,6,1
11357,31278.2,2,1.5,7,0
11359,3172,1,1.5,8,1
11361,26281.1,1,2,9,0
11362,30238.6,2,1.8,11,0
11363,51722.4,2,1.5,7,0
11367,35436.5,2,1.8,11,0
11369,24059.9,2,1,6,0
